10th_percent,12th_percent,jee_rank,gender,cgpa,college_tier,college_name,branch,experience,experience_field,num_projects,expertise_level,num_internships,soft_skill_rating,aptitude_rating,dsa_level,num_hackathons,competitive_coding_solved,num_repos,github_activities,linkedin_posts,num_certifications,domain,referral,salary
81.7,75.8,1572,Male,8.78,Tier 1 - Top IIT,IIT Delhi,Other,1,1.0,5,2,0,2,4,2,1,142,13,12,3,4,Management,No,3104494
90.8,84.7,11372,Female,8.57,Tier 2 - Mid Colleges,NSUT Delhi,EE,3,2.8,5,3,2,4,4,4,4,236,9,14,3,8,Power Systems,No,1559337
86.9,71.2,21259,Other,9.64,Tier 2 - Mid Colleges,Thapar University,CSE,3,2.9,6,4,2,4,4,3,0,256,4,13,8,6,Data Science,No,1337570
86.2,82.8,33357,Male,9.18,Tier 2 - Mid Colleges,BIT Mesra,CSE,1,0.9,2,1,4,3,3,3,1,141,2,7,2,7,Data Science,No,1442843
90.2,96.9,26849,Female,9.16,Tier 2 - Mid Colleges,NIT Calicut,CSE,2,0.4,4,1,1,3,3,3,1,207,4,19,3,2,Data Science,No,1381655
89.1,86.8,7947,Female,7.76,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ECE,2,0.6,4,1,3,1,5,4,5,202,11,10,5,2,VLSI Design,No,2563125
81.2,70.6,23890,Other,7.97,Tier 2 - Mid Colleges,NSUT Delhi,ME,0,0.0,1,1,0,4,3,2,2,96,4,7,6,0,Automotive,No,1301114
88.6,85.9,24519,Other,7.79,Tier 2 - Mid Colleges,NIT Calicut,EE,1,0.8,2,1,5,2,4,2,1,156,8,9,5,3,Power Systems,No,1261077
89.9,76.1,14606,Female,7.88,Tier 2 - Mid Colleges,NIT Calicut,EE,1,0.8,4,1,1,3,3,4,1,137,7,14,3,2,Renewable Energy,No,1364391
84.3,85.5,8676,Male,7.9,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,1,0.5,0,1,3,3,3,4,3,162,4,12,1,5,Embedded Systems,No,2741764
88.6,88.1,27670,Female,6.96,Tier 2 - Mid Colleges,NSUT Delhi,CSE,2,0.4,2,1,0,4,2,3,1,178,4,16,2,1,Cyber Security,No,1293605
81.5,71.2,22864,Female,8.27,Tier 2 - Mid Colleges,IIIT Bangalore,EE,3,1.4,1,1,2,2,3,3,3,281,9,10,5,3,Renewable Energy,No,1260496
84.7,90.6,16159,Other,8.21,Tier 2 - Mid Colleges,NSUT Delhi,CSE,0,0.0,2,1,3,3,2,3,1,101,2,3,1,0,Data Science,No,1409344
89.0,89.9,22033,Female,8.77,Tier 2 - Mid Colleges,NIT Rourkela,CSE,1,0.8,4,1,2,4,1,4,0,119,3,7,4,3,Data Science,No,1517557
83.0,74.1,36893,Male,9.12,Tier 2 - Mid Colleges,NIT Calicut,ECE,1,0.7,4,1,2,4,3,1,0,152,7,9,4,5,IoT Development,No,1243247
80.9,78.8,43820,Male,8.57,Tier 3 - Private/State,PES University,Other,3,3.0,4,3,2,3,3,2,2,265,5,15,2,3,Research,No,860123
85.5,74.7,13257,Male,10.2,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,0.8,1,1,1,3,3,2,1,168,7,13,3,1,Machine Learning,No,1227351
93.0,88.3,3796,Other,9.54,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,0,0.0,3,1,0,3,4,2,1,98,3,7,4,2,VLSI Design,No,2177697
87.6,88.1,250000,Male,7.99,Tier 4 - Other,Regional Institute,ME,1,0.5,5,1,0,4,3,1,2,140,7,11,1,1,Robotics,No,535484
91.5,85.4,27308,Other,8.09,Tier 2 - Mid Colleges,NSUT Delhi,ME,3,2.4,3,3,1,4,3,1,2,255,4,16,3,4,Automotive,No,1193284
83.9,77.4,67482,Other,9.09,Tier 3 - Private/State,VIT Vellore,EE,3,2.8,2,3,1,3,3,1,1,225,12,9,6,3,Renewable Energy,No,745224
80.1,78.6,14864,Other,7.16,Tier 2 - Mid Colleges,Thapar University,ME,2,1.3,6,2,0,3,4,5,4,185,4,8,2,1,Robotics,No,1526008
90.9,85.3,9920,Other,7.98,Tier 1 - Other IIT/Top NIT,IIT Roorkee,EE,0,0.0,3,1,1,3,3,2,2,86,4,10,3,2,Power Systems,No,2097901
100.3,83.1,4563,Male,8.5,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,3,2.5,5,3,5,3,2,2,5,245,5,15,4,1,Machine Learning,No,2382927
84.6,88.3,16903,Male,8.18,Tier 2 - Mid Colleges,IIIT Bangalore,ME,1,0.6,6,1,1,4,3,2,1,152,4,6,2,1,Robotics,No,1270787
84.8,70.0,20754,Other,8.1,Tier 2 - Mid Colleges,NSUT Delhi,ECE,2,1.1,5,2,1,3,2,4,1,212,3,11,4,3,IoT Development,No,1469888
80.4,83.4,2320,Female,8.01,Tier 1 - Top IIT,IIT Bombay,ME,1,0.9,4,1,3,2,4,2,1,143,8,9,2,5,Thermal Engineering,Yes,3397587
88.2,75.7,15565,Other,8.37,Tier 2 - Mid Colleges,NSUT Delhi,CSE,1,0.6,7,2,2,3,5,1,0,168,4,9,3,4,Data Science,No,1197934
90.2,80.3,53300,Female,7.42,Tier 3 - Private/State,Manipal Institute,Other,0,0.0,5,1,2,4,3,1,1,105,4,11,0,2,Core Engineering,No,799888
95.3,85.1,1612,Male,8.11,Tier 1 - Top IIT,IIT Bombay,CSE,3,0.3,5,1,4,2,4,3,0,251,5,17,3,1,Full Stack,No,3689475
87.2,80.1,3562,Male,9.73,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ME,2,0.9,3,1,1,4,2,3,2,207,7,11,6,3,Thermal Engineering,No,2349588
77.4,69.6,68898,Male,8.3,Tier 3 - Private/State,Manipal Institute,ME,2,0.7,2,1,1,4,1,3,1,198,6,16,0,0,Robotics,No,951309
85.3,73.7,42804,Male,7.98,Tier 3 - Private/State,VIT Vellore,ECE,2,1.5,4,2,2,2,3,2,0,207,6,8,2,2,VLSI Design,No,823757
90.8,75.1,18994,Other,7.81,Tier 2 - Mid Colleges,IIIT Bangalore,ME,1,0.8,2,1,0,3,4,3,1,146,4,13,3,0,Automotive,No,1286170
86.8,94.5,26053,Female,8.14,Tier 2 - Mid Colleges,IIIT Bangalore,EE,2,0.6,2,1,3,3,1,3,1,198,5,13,1,1,Power Systems,No,1324711
80.8,80.7,892,Other,6.61,Tier 1 - Top IIT,IIT Bombay,CSE,4,2.3,8,3,1,2,2,2,5,256,7,13,5,5,Full Stack,No,3302567
83.4,80.6,12508,Female,7.28,Tier 2 - Mid Colleges,NIT Calicut,Other,2,1.9,3,2,2,5,3,4,1,202,7,12,2,2,Research,No,1489076
84.0,75.2,25733,Male,7.27,Tier 2 - Mid Colleges,NIT Rourkela,CSE,1,0.7,1,1,1,3,4,3,1,149,15,14,4,3,Machine Learning,No,1271377
86.8,95.8,10149,Other,7.28,Tier 2 - Mid Colleges,DTU Delhi,Other,4,2.5,4,3,2,2,2,2,3,301,7,10,5,1,Core Engineering,No,1261340
86.5,86.5,4962,Other,8.63,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ECE,3,2.9,5,3,4,2,4,3,1,228,5,14,1,2,IoT Development,No,2400500
88.0,84.3,97947,Male,9.03,Tier 3 - Private/State,SRM Chennai,Other,0,0.0,8,1,1,3,4,3,1,107,7,9,2,2,Research,No,927366
94.9,92.4,62403,Other,9.59,Tier 3 - Private/State,SRM Chennai,ME,1,0.7,3,1,3,3,5,2,2,156,4,9,3,2,Automotive,Yes,883716
83.4,89.4,5142,Other,7.35,Tier 1 - Other IIT/Top NIT,NIT Trichy,EE,1,0.6,4,1,2,3,3,3,2,131,7,15,1,0,Power Systems,No,2333221
86.4,66.7,11488,Female,7.61,Tier 2 - Mid Colleges,NIT Rourkela,ME,0,0.0,6,1,1,3,2,3,0,90,4,7,1,0,Automotive,No,1283414
82.7,93.9,21510,Female,7.62,Tier 2 - Mid Colleges,NSUT Delhi,ECE,1,0.8,8,2,1,2,3,2,0,152,3,13,3,1,Embedded Systems,No,1174303
93.7,78.1,47590,Male,9.44,Tier 3 - Private/State,Manipal Institute,ECE,3,2.9,8,4,2,3,4,4,1,250,8,20,3,2,IoT Development,No,918396
82.0,79.5,9179,Female,8.95,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,0,0.0,7,1,0,3,3,3,1,90,4,8,2,1,Data Science,No,2402972
76.9,82.7,8835,Female,8.36,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ECE,0,0.0,2,1,3,3,3,1,1,90,2,9,3,1,Embedded Systems,Yes,2133443
84.8,80.9,50171,Male,7.89,Tier 3 - Private/State,PES University,EE,1,0.1,1,1,1,3,5,3,1,159,3,13,1,2,Power Systems,Yes,929134
81.9,74.4,32350,Male,7.47,Tier 2 - Mid Colleges,NSUT Delhi,ECE,0,0.0,7,1,1,3,3,3,2,98,6,9,1,3,VLSI Design,No,1373907
83.4,69.8,37588,Male,7.67,Tier 2 - Mid Colleges,Thapar University,ECE,2,1.7,1,1,3,3,2,3,1,173,7,15,0,5,IoT Development,No,1449555
81.7,100.1,4824,Male,9.41,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,0,0.0,2,1,1,2,3,2,1,108,5,11,0,2,Full Stack,No,2076260
88.9,80.0,4475,Male,8.14,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,3,1.6,4,2,3,4,4,2,2,243,5,14,1,5,Machine Learning,No,2410331
79.5,73.9,6361,Male,9.35,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,0,0.0,4,1,1,3,3,3,1,107,4,7,3,0,Data Science,No,2399853
82.6,87.5,145555,Other,7.7,Tier 4 - Other,Local State College,EE,0,0.0,2,1,0,3,4,2,1,102,2,7,4,2,Renewable Energy,No,545759
94.7,73.0,65908,Female,7.46,Tier 3 - Private/State,SRM Chennai,CSE,2,1.4,6,2,1,3,2,4,2,223,12,13,3,0,Cyber Security,Yes,913387
83.2,83.5,5648,Other,8.1,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ME,5,4.5,4,5,2,4,3,3,5,353,14,15,3,3,Automotive,No,2537857
85.7,86.1,7219,Female,7.76,Tier 1 - Other IIT/Top NIT,IIT Roorkee,Other,0,0.0,2,1,1,3,3,2,2,108,6,7,2,1,Core Engineering,No,2187376
79.6,81.0,65581,Male,7.77,Tier 3 - Private/State,Manipal Institute,ME,1,0.7,0,1,1,3,3,4,1,155,1,14,1,0,Robotics,No,975808
81.0,77.7,172874,Female,7.55,Tier 4 - Other,Private Engineering College,EE,2,0.4,2,1,0,2,3,3,3,213,7,10,5,1,Power Systems,No,552387
87.5,84.9,86228,Male,8.52,Tier 3 - Private/State,KIIT Bhubaneswar,Other,0,0.0,7,1,0,3,2,4,0,101,4,8,2,0,Research,No,937120
79.9,83.5,7179,Other,10.02,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,1,0.3,6,1,2,3,3,1,1,154,2,9,4,4,Cyber Security,No,2166935
90.3,77.0,3669,Female,9.12,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,1,0.7,1,1,1,3,3,3,4,134,4,10,1,2,Data Science,No,2257365
81.3,88.0,9357,Female,9.33,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ME,1,0.8,1,1,0,3,4,1,0,131,5,11,2,2,Robotics,No,2034306
81.7,78.0,149288,Female,8.22,Tier 4 - Other,Private Engineering College,EE,4,1.7,6,2,3,3,3,2,3,315,10,11,3,2,Power Systems,No,551294
85.2,70.1,36094,Other,8.56,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,0,0.0,1,1,3,4,3,4,0,99,6,9,3,1,Data Science,No,1596121
83.7,79.0,8045,Other,8.83,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ME,1,0.9,4,1,1,3,4,2,2,146,7,4,3,3,Automotive,Yes,2306910
96.5,77.6,3110,Other,8.93,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,Other,1,0.7,3,1,3,4,1,4,0,121,5,9,6,2,Management,No,2583595
94.4,70.7,24960,Male,8.37,Tier 2 - Mid Colleges,IIIT Bangalore,ME,4,2.9,8,4,1,4,2,1,2,300,6,16,3,3,Thermal Engineering,No,1189545
86.3,75.8,56057,Other,9.22,Tier 3 - Private/State,Jadavpur University,Other,1,0.7,3,1,0,4,5,4,0,142,6,16,3,2,Research,No,950974
88.2,77.8,26985,Male,7.99,Tier 2 - Mid Colleges,BIT Mesra,CSE,1,0.7,0,1,2,3,4,2,1,155,0,10,2,2,Full Stack,No,1276810
89.6,86.3,9901,Female,6.27,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ECE,6,3.7,6,4,5,1,4,2,4,415,7,16,4,3,VLSI Design,No,2310873
85.1,75.6,10951,Other,9.45,Tier 2 - Mid Colleges,DTU Delhi,CSE,2,1.4,5,2,1,2,4,5,2,209,3,14,1,3,Full Stack,No,1401832
93.6,76.8,10091,Other,9.31,Tier 2 - Mid Colleges,IIIT Bangalore,EE,2,1.7,7,3,2,3,2,1,1,184,6,14,4,3,Renewable Energy,No,1160020
84.9,81.9,24317,Female,7.65,Tier 2 - Mid Colleges,BIT Mesra,Other,3,1.7,5,2,0,3,3,2,1,233,4,10,4,2,Research,No,1241661
100.3,78.8,61233,Female,8.3,Tier 3 - Private/State,VIT Vellore,ECE,2,1.4,7,2,3,2,3,3,2,178,7,6,0,1,VLSI Design,No,904789
78.6,87.2,5518,Female,7.95,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ECE,2,1.2,3,1,2,2,2,2,1,206,6,13,5,2,VLSI Design,No,2132783
85.8,88.8,17259,Female,7.86,Tier 2 - Mid Colleges,NIT Rourkela,EE,1,0.7,5,1,2,1,3,3,1,173,6,8,4,2,Renewable Energy,No,1299351
84.7,64.7,4371,Female,8.85,Tier 1 - Other IIT/Top NIT,NIT Warangal,ECE,1,0.5,4,1,1,4,2,1,2,142,4,16,3,2,VLSI Design,No,2112814
81.8,85.3,38825,Other,7.79,Tier 2 - Mid Colleges,BIT Mesra,ECE,2,1.0,8,2,0,2,3,3,0,180,4,14,3,2,Embedded Systems,No,1260706
91.5,70.7,5979,Other,7.91,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,1,0.7,7,2,2,3,4,2,0,139,9,8,1,4,Full Stack,No,2346895
85.3,74.0,15159,Other,7.76,Tier 2 - Mid Colleges,NSUT Delhi,CSE,0,0.0,3,1,1,4,4,2,1,103,10,8,1,4,Machine Learning,No,1328298
84.8,76.2,43427,Female,9.5,Tier 3 - Private/State,PES University,EE,0,0.0,1,1,0,3,2,2,1,108,4,5,2,1,Smart Grids,No,808202
88.7,83.0,49816,Male,7.74,Tier 3 - Private/State,VIT Vellore,ECE,1,1.0,4,1,1,4,4,4,1,158,4,18,1,4,IoT Development,No,936621
87.1,85.1,25733,Male,8.7,Tier 2 - Mid Colleges,NIT Rourkela,CSE,0,0.0,0,1,0,1,2,2,0,96,7,12,4,1,Data Science,No,1146984
88.3,82.4,46657,Male,9.15,Tier 3 - Private/State,VIT Vellore,ME,0,0.0,1,1,0,3,2,2,0,129,8,11,3,2,Automotive,No,826619
88.5,79.6,10864,Female,8.38,Tier 2 - Mid Colleges,IIIT Bangalore,ME,1,0.8,6,2,0,2,3,3,2,157,8,13,4,1,Robotics,No,1223246
84.7,78.5,20995,Female,6.28,Tier 2 - Mid Colleges,NSUT Delhi,EE,0,0.0,4,1,0,5,3,2,2,104,2,12,1,3,Smart Grids,No,1259077
85.9,76.4,6892,Female,9.5,Tier 1 - Other IIT/Top NIT,NIT Surathkal,CSE,3,2.3,5,3,3,3,3,2,2,280,6,15,4,6,Data Science,No,2195251
86.8,88.0,11779,Female,6.91,Tier 2 - Mid Colleges,NIT Rourkela,ME,2,1.0,3,1,0,3,4,3,3,179,10,7,3,3,Automotive,No,1354804
80.3,94.9,4149,Male,8.34,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,2,1.0,5,2,2,1,3,2,2,185,6,12,1,2,Machine Learning,No,2130743
90.3,72.9,14306,Female,9.89,Tier 2 - Mid Colleges,NIT Calicut,ECE,1,0.4,4,1,0,4,2,2,1,157,6,9,1,2,Embedded Systems,Yes,1298632
87.2,80.3,2608,Other,8.29,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ME,2,1.7,3,2,3,4,3,1,1,213,5,10,3,1,Automotive,Yes,2246187
90.3,69.1,2556,Female,8.6,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,1,1.0,3,1,2,3,3,2,1,145,6,11,6,3,Embedded Systems,No,2231128
88.4,88.8,6117,Other,7.95,Tier 1 - Other IIT/Top NIT,IIT Roorkee,EE,0,0.0,2,1,0,4,3,5,0,93,2,8,2,1,Power Systems,No,2731648
90.8,78.5,18734,Male,9.51,Tier 2 - Mid Colleges,NIT Rourkela,EE,1,0.2,3,1,1,3,4,3,2,130,13,18,0,2,Smart Grids,No,1359200
86.6,86.6,23938,Female,8.89,Tier 2 - Mid Colleges,Thapar University,CSE,3,2.9,7,4,4,3,1,2,4,251,7,14,2,1,Full Stack,No,1307167
86.7,87.4,40449,Male,8.66,Tier 3 - Private/State,VIT Vellore,CSE,2,1.8,7,3,0,1,3,2,2,233,3,13,3,1,Full Stack,No,741250
80.2,76.0,39397,Male,7.8,Tier 2 - Mid Colleges,DTU Delhi,Other,3,1.9,3,2,0,3,3,1,1,244,3,17,0,3,Core Engineering,No,1160579
84.4,78.5,78971,Male,8.93,Tier 3 - Private/State,Manipal Institute,Other,0,0.0,1,1,1,3,4,3,2,108,11,12,3,3,Management,No,859510
75.1,81.5,4951,Female,10.32,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ME,0,0.0,3,1,1,3,3,4,4,106,8,12,3,1,Automotive,No,2561186
82.0,81.1,2712,Female,8.3,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ECE,3,2.2,5,3,1,5,1,2,2,256,9,12,3,4,IoT Development,No,2396686
86.8,80.6,3126,Male,8.22,Tier 1 - Other IIT/Top NIT,NIT Trichy,ECE,2,0.6,3,1,2,2,4,2,0,189,13,13,4,2,VLSI Design,Yes,2250752
85.4,81.3,250000,Male,7.57,Tier 4 - Other,Private Engineering College,CSE,2,1.8,4,2,2,3,4,2,4,221,3,8,0,3,Data Science,No,576474
78.9,75.1,8096,Male,8.22,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,1,0.3,5,1,1,2,2,3,0,144,5,12,3,2,Smart Grids,No,2256119
87.5,78.3,110433,Female,8.11,Tier 4 - Other,Local State College,Other,2,1.6,1,1,3,4,3,4,2,198,3,12,2,2,Core Engineering,No,689664
86.6,76.2,21474,Male,9.19,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,0.9,3,1,1,2,4,2,1,166,4,10,5,4,Full Stack,No,1160479
95.2,87.1,2587,Female,8.41,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,1,0.2,4,1,0,3,2,3,1,134,4,10,0,2,Data Science,No,2380435
85.4,81.8,27777,Male,9.08,Tier 2 - Mid Colleges,IIIT Bangalore,EE,2,1.1,5,2,2,2,3,2,1,189,10,10,5,2,Renewable Energy,No,1179829
84.5,83.4,6606,Other,7.93,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,2,0.7,5,1,1,4,1,2,3,206,5,15,2,2,Machine Learning,Yes,2301706
82.5,88.0,13423,Male,7.49,Tier 2 - Mid Colleges,NSUT Delhi,ECE,1,0.9,4,1,0,3,3,2,1,144,4,17,4,2,VLSI Design,No,1204421
84.0,85.7,39595,Other,7.36,Tier 2 - Mid Colleges,NIT Rourkela,CSE,2,1.8,3,2,1,3,4,3,4,199,5,12,3,4,Full Stack,Yes,1304625
83.5,89.2,23644,Other,7.22,Tier 2 - Mid Colleges,DTU Delhi,ECE,3,1.3,2,1,3,3,3,3,1,238,8,15,2,7,VLSI Design,No,1338832
93.8,71.7,21448,Female,7.93,Tier 2 - Mid Colleges,Thapar University,EE,1,0.8,2,1,1,2,3,3,2,153,4,5,3,1,Power Systems,No,1263824
82.9,78.1,82947,Other,9.03,Tier 3 - Private/State,VIT Vellore,EE,1,1.0,4,1,2,3,3,3,5,151,1,8,1,3,Smart Grids,No,902793
80.2,67.5,32995,Other,8.92,Tier 2 - Mid Colleges,NSUT Delhi,CSE,1,0.9,5,1,2,2,4,2,0,144,4,7,1,1,Data Science,No,1244748
85.9,71.9,55034,Female,8.18,Tier 3 - Private/State,SRM Chennai,ME,1,0.6,3,1,2,3,2,4,2,146,3,10,1,1,Thermal Engineering,No,921528
82.8,86.3,1641,Female,7.06,Tier 1 - Top IIT,IIT Bombay,CSE,2,1.5,5,2,3,3,4,3,2,208,9,14,3,1,Data Science,No,3808294
76.8,78.5,241181,Female,9.15,Tier 4 - Other,Local State College,ECE,0,0.0,3,1,0,4,2,3,5,123,4,12,1,4,VLSI Design,No,613732
84.0,80.0,89646,Female,8.15,Tier 3 - Private/State,KIIT Bhubaneswar,ME,2,0.8,3,1,1,4,3,4,1,178,8,10,0,3,Thermal Engineering,No,970125
77.6,79.3,47884,Male,8.75,Tier 3 - Private/State,VIT Vellore,CSE,1,0.5,2,1,1,4,4,5,0,161,5,13,3,2,Cyber Security,No,1025943
88.0,75.4,4597,Other,8.73,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ME,1,0.7,1,1,1,2,2,2,3,154,8,18,1,2,Robotics,No,2135697
79.6,83.8,37604,Other,8.26,Tier 2 - Mid Colleges,NSUT Delhi,CSE,2,1.9,7,3,1,2,3,2,1,206,4,12,5,5,Full Stack,No,1164268
88.2,77.2,121497,Other,8.03,Tier 4 - Other,Regional Institute,EE,1,1.0,6,2,1,3,3,2,1,164,9,11,0,1,Power Systems,No,574907
83.1,82.6,7109,Male,8.26,Tier 1 - Other IIT/Top NIT,NIT Trichy,ECE,3,2.7,2,3,5,3,4,2,4,243,7,16,2,3,Embedded Systems,No,2283237
83.9,62.3,156132,Male,8.3,Tier 4 - Other,Private Engineering College,ECE,1,0.7,6,1,0,4,2,2,2,157,5,6,3,2,VLSI Design,No,566402
82.7,75.3,62783,Other,8.64,Tier 3 - Private/State,PES University,CSE,3,2.9,5,3,2,3,4,1,4,247,6,5,5,5,Cyber Security,No,805031
86.2,83.3,16079,Male,8.08,Tier 2 - Mid Colleges,IIIT Bangalore,Other,3,2.1,5,3,3,3,3,3,4,240,5,22,3,5,Research,No,1352126
89.9,62.9,9411,Female,9.1,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,2,1.8,3,2,2,3,3,2,2,206,6,13,1,1,IoT Development,No,2252648
84.4,90.4,88031,Male,7.7,Tier 3 - Private/State,Manipal Institute,ME,2,1.3,4,2,3,4,2,2,2,211,8,9,2,6,Robotics,No,863206
84.9,72.5,11404,Other,7.59,Tier 2 - Mid Colleges,NSUT Delhi,Other,2,1.8,5,2,2,3,3,2,0,204,4,13,7,1,Core Engineering,No,1315777
89.2,78.4,26075,Male,9.11,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,0.6,3,1,3,5,2,1,2,145,11,9,3,2,Data Science,No,1314358
86.9,82.9,59379,Male,8.79,Tier 3 - Private/State,SRM Chennai,ECE,0,0.0,4,1,1,4,3,3,1,101,2,6,2,1,IoT Development,No,922275
86.1,82.1,6351,Male,8.49,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ECE,0,0.0,2,1,1,2,3,3,0,90,6,9,1,4,IoT Development,No,2272194
83.6,78.6,10487,Male,9.18,Tier 2 - Mid Colleges,BIT Mesra,ME,1,0.6,3,1,1,3,2,2,0,135,4,9,2,2,Automotive,No,1232047
92.4,88.5,143055,Male,8.81,Tier 4 - Other,Local State College,ME,2,1.3,2,1,1,4,3,1,3,221,11,10,1,4,Automotive,Yes,512669
91.1,82.7,147374,Female,8.55,Tier 4 - Other,Regional Institute,ECE,1,0.4,3,1,2,2,2,2,2,142,6,5,4,1,Embedded Systems,No,528722
86.5,67.8,16132,Male,8.49,Tier 2 - Mid Colleges,BIT Mesra,Other,2,1.3,3,1,1,3,2,3,2,191,9,10,4,5,Core Engineering,No,1331867
92.1,76.6,729,Male,7.47,Tier 1 - Top IIT,IIT Kanpur,EE,0,0.0,2,1,1,2,2,2,0,84,3,7,1,4,Smart Grids,No,3236626
85.4,81.1,5702,Male,8.74,Tier 1 - Other IIT/Top NIT,NIT Warangal,Other,2,1.9,4,2,1,4,3,2,1,211,10,7,5,0,Core Engineering,No,2360401
75.9,87.5,25200,Other,8.62,Tier 2 - Mid Colleges,NIT Calicut,ME,2,0.9,8,2,4,3,2,3,1,193,9,14,0,2,Automotive,No,1440280
84.2,86.7,250000,Other,10.02,Tier 4 - Other,Private Engineering College,ECE,2,1.5,6,2,4,2,3,3,4,191,5,9,2,2,VLSI Design,No,635538
85.2,81.5,4009,Male,9.09,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,1,0.4,5,1,2,5,2,2,2,159,5,13,3,3,Full Stack,No,2405186
83.2,63.2,38730,Male,8.36,Tier 2 - Mid Colleges,NIT Calicut,ME,2,1.9,2,2,2,5,4,2,1,230,10,9,2,3,Robotics,No,1366596
82.8,92.4,250000,Male,8.36,Tier 4 - Other,Private Engineering College,Other,2,1.9,3,2,1,3,2,3,2,218,8,7,2,4,Management,Yes,588058
82.7,84.2,7479,Other,9.19,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,1,0.7,1,1,1,2,4,3,4,143,7,9,0,1,VLSI Design,No,2311218
91.7,67.3,55182,Other,8.46,Tier 3 - Private/State,VIT Vellore,ME,1,0.5,4,1,3,3,4,3,2,140,5,15,2,0,Automotive,No,920847
83.5,69.4,4267,Male,8.0,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,1,0.4,7,1,2,4,3,2,1,163,5,9,4,3,Embedded Systems,No,2425263
90.1,84.9,11123,Male,8.17,Tier 2 - Mid Colleges,NSUT Delhi,Other,0,0.0,3,1,0,3,3,1,0,102,4,4,2,2,Core Engineering,No,1154023
80.1,97.1,8618,Male,8.44,Tier 1 - Other IIT/Top NIT,NIT Trichy,ME,0,0.0,1,1,0,3,2,2,1,89,4,13,3,1,Thermal Engineering,No,2204516
82.6,86.4,64320,Other,7.87,Tier 3 - Private/State,PES University,ME,1,0.4,3,1,2,3,3,2,3,150,4,9,1,6,Automotive,No,887058
80.4,70.5,17393,Other,7.66,Tier 2 - Mid Colleges,BIT Mesra,ECE,0,0.0,2,1,0,3,4,5,1,114,4,9,2,4,VLSI Design,No,1442859
86.3,64.9,9255,Male,7.2,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,0,0.0,8,1,1,4,3,1,3,99,4,13,4,1,Data Science,No,2158799
84.1,77.9,15463,Other,8.33,Tier 2 - Mid Colleges,DTU Delhi,ECE,0,0.0,2,1,0,2,4,1,2,81,4,15,3,3,Embedded Systems,No,1087832
78.2,75.0,8909,Other,8.53,Tier 1 - Other IIT/Top NIT,IIT Roorkee,EE,0,0.0,4,1,0,3,2,4,0,91,6,11,1,0,Renewable Energy,No,2496319
83.0,83.5,109344,Female,8.75,Tier 4 - Other,Private Engineering College,CSE,0,0.0,0,1,1,3,3,1,0,92,4,5,2,1,Data Science,No,536079
83.5,93.0,62319,Female,8.32,Tier 3 - Private/State,VIT Vellore,ECE,1,0.5,2,1,4,4,4,2,1,114,7,16,0,2,Embedded Systems,No,943183
88.3,71.9,14953,Other,8.84,Tier 2 - Mid Colleges,Thapar University,CSE,3,2.4,4,3,5,3,2,3,0,241,6,16,2,4,Cyber Security,No,1446294
83.8,75.5,5985,Male,6.55,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ECE,0,0.0,2,1,0,3,4,3,3,96,5,8,0,3,Embedded Systems,No,2262882
