10th_percent,12th_percent,jee_rank,gender,experience,experience_field,engineering_field,college_tier,num_projects,expertise_level,num_internships,soft_skill_rating,aptitude_rating,dsa_level,num_hackathons,competitive_coding_solved,num_repos,github_activities,linkedin_posts,num_certifications,cgpa,domain,referral,salary
88.8,92.4,26770,Male,0,0.0,Computer Science,Top IIT,1,2,5,3,3,3,2,38,10,16,2,0,5.43,Full Stack,Yes,5215101
78.9,86.1,17023,Female,1,0.0,Mechanical,Top IIT,0,1,2,3,4,4,4,78,9,5,2,1,6.15,Other,No,2646570
86.0,94.8,1951,Male,0,0.0,Civil,Top IIT,0,2,1,3,3,3,4,110,7,10,4,5,7.14,Full Stack,No,1680424
95.9,89.8,30190,Female,0,0.0,Computer Science,Top IIT,1,3,1,2,3,3,1,107,4,9,1,0,6.68,Other,No,4269870
81.1,69.3,34126,Female,0,0.0,Computer Science,Top IIT,2,1,0,4,4,3,3,85,6,5,4,0,2.36,Machine Learning,Yes,3063808
85.5,79.8,13394,Female,2,0.4,Mechanical,Top IIT,0,2,2,4,3,3,1,108,9,10,3,1,2.74,Full Stack,Yes,2618070
71.8,60.0,5207,Female,1,0.9,Electronics,Mid IIT,1,3,2,4,3,4,3,169,8,9,3,2,5.17,Full Stack,No,1865546
79.9,66.0,3789,Male,1,0.5,Computer Science,Top IIT,0,1,1,3,2,3,5,89,7,10,5,2,6.14,Full Stack,No,4750008
80.7,70.3,6490,Female,0,0.0,Mechanical,Top IIT,1,1,1,4,3,3,0,88,1,5,5,0,2.4,Machine Learning,Yes,2360562
91.8,84.8,2643,Male,2,1.6,Mechanical,Mid IIT,2,2,2,3,4,1,1,101,6,14,5,0,5.96,Full Stack,No,1534262
75.2,76.2,18879,Female,0,0.0,Electrical,Top IIT,1,2,4,3,5,5,3,87,3,9,2,3,8.55,Android Development,No,3826549
76.0,74.3,878,Female,2,0.0,Electrical,Top IIT,1,2,1,4,4,2,1,44,7,5,3,0,2.45,Full Stack,No,2938703
94.9,79.3,633,Male,3,0.3,Computer Science,Top IIT,2,3,4,2,3,4,2,91,3,6,1,3,5.88,Other,Yes,5159015
77.6,74.2,4088,Male,0,0.0,Computer Science,Top IIT,1,1,4,4,1,1,3,99,5,7,4,3,3.26,Android Development,Yes,3849007
96.1,100.0,26417,Male,2,1.5,Computer Science,Top IIT,2,2,2,5,3,1,2,103,6,6,5,2,8.53,Full Stack,Yes,5075493
85.8,76.2,3784,Male,0,0.0,Computer Science,Top IIT,1,1,3,3,2,4,0,74,3,12,4,1,1.91,Other,No,4161304
82.8,90.7,4550,Female,2,1.1,Electronics,Mid IIT,1,1,0,4,2,3,3,125,3,14,5,2,5.95,Full Stack,No,1691157
72.6,70.9,6340,Male,2,0.1,Computer Science,Mid IIT,1,3,3,5,4,2,1,128,9,12,6,0,5.47,Full Stack,Yes,2343743
93.3,85.6,3877,Male,1,0.5,Computer Science,Top IIT,2,2,2,4,3,4,1,46,4,11,3,1,6.33,Other,No,4553858
64.3,60.0,32263,Female,0,0.0,Computer Science,Top IIT,1,1,4,3,4,3,4,21,0,4,3,0,5.7,Android Development,Yes,4690405
86.7,80.4,4750,Female,1,1.0,Computer Science,Top IIT,0,1,2,3,5,3,2,52,6,18,4,6,4.14,Machine Learning,Yes,4022187
79.0,78.6,19721,Male,2,1.9,Computer Science,Mid IIT,3,3,3,4,4,4,1,102,5,14,5,2,4.26,Machine Learning,No,2331398
83.7,84.3,16379,Female,1,0.6,Computer Science,Top IIT,1,2,3,4,4,3,2,104,2,7,5,2,4.04,Machine Learning,Yes,4515342
85.7,77.2,2386,Male,0,0.0,Computer Science,Top IIT,0,1,1,2,3,3,2,87,5,7,2,2,7.28,Machine Learning,Yes,4740133
82.2,76.0,8497,Male,0,0.0,Civil,Top IIT,2,1,2,3,2,2,1,77,3,11,2,1,8.24,Full Stack,Yes,1828716
90.1,91.8,1284,Female,1,0.4,Computer Science,Top IIT,1,1,2,2,4,4,1,123,5,9,3,1,6.59,Full Stack,Yes,4346975
94.5,98.6,4820,Male,1,0.5,Computer Science,Top IIT,0,1,3,3,4,3,3,42,8,15,2,1,8.67,Other,Yes,5046795
96.8,95.6,1474,Male,2,1.2,Computer Science,Top IIT,5,1,8,4,3,5,1,61,9,12,4,3,6.77,Android Development,No,6563203
85.1,86.6,6288,Female,2,0.9,Electrical,Top IIT,2,3,1,4,2,5,4,55,5,10,4,1,4.03,Android Development,Yes,3649564
85.3,89.1,1410,Male,1,0.1,Mechanical,Top IIT,1,2,2,3,4,3,0,60,4,10,6,1,5.39,Android Development,No,2221432
79.0,71.9,16278,Female,1,0.5,Civil,Top IIT,0,1,3,4,3,3,1,101,1,7,3,2,2.59,Machine Learning,No,2274653
81.2,87.4,3074,Female,3,2.7,Computer Science,Top IIT,3,3,3,3,2,4,4,130,6,8,5,2,3.04,Android Development,Yes,5750012
74.4,81.6,3010,Female,2,1.8,Computer Science,Top IIT,2,2,1,2,2,3,0,52,8,7,4,2,3.3,Other,No,4079600
70.2,60.0,20369,Male,1,0.7,Computer Science,Mid IIT,1,1,2,5,4,4,1,16,4,10,4,2,4.65,Android Development,Yes,2256899
80.0,84.8,6698,Male,1,0.2,Computer Science,Top IIT,1,1,2,5,3,4,0,77,4,10,5,1,8.2,Full Stack,No,4684951
94.9,96.7,1156,Female,3,0.6,Electronics,Top IIT,1,3,0,3,4,3,1,53,4,9,2,1,8.84,Other,No,3563628
90.4,92.8,24019,Male,1,0.2,Computer Science,Top IIT,2,1,1,4,3,2,3,114,7,13,4,0,9.58,Other,Yes,4150890
84.0,71.0,2192,Male,1,0.9,Civil,Top IIT,0,2,1,5,3,3,4,4,4,8,5,1,5.76,Full Stack,No,2378949
80.9,89.7,4660,Male,0,0.0,Computer Science,Top IIT,0,1,1,3,4,3,3,18,6,9,2,1,8.01,Android Development,Yes,3692005
85.6,71.7,4476,Female,1,0.6,Computer Science,Top IIT,1,2,0,5,3,3,5,102,7,12,4,2,5.19,Other,No,3958651
77.7,75.3,12240,Female,3,0.6,Computer Science,Mid IIT,1,2,1,4,3,3,2,106,4,7,4,1,7.77,Android Development,Yes,2569541
93.5,81.5,9735,Female,3,1.8,Computer Science,Top IIT,1,4,0,4,4,2,2,89,3,8,5,1,2.74,Android Development,Yes,5058508
85.4,67.5,5361,Male,1,0.7,Civil,Top IIT,5,2,2,2,3,2,3,114,3,11,3,2,9.46,Other,No,2656567
84.3,82.5,3272,Male,2,1.3,Computer Science,Mid IIT,3,4,1,3,3,5,1,81,4,10,6,1,7.07,Android Development,No,2064158
80.3,77.4,3337,Female,0,0.0,Civil,Top IIT,2,1,0,3,3,4,1,121,7,8,2,0,2.19,Other,Yes,2039967
97.1,83.6,9170,Male,1,0.6,Computer Science,Top IIT,3,3,2,3,3,4,4,88,6,13,5,0,5.84,Machine Learning,No,4264697
93.2,94.2,3542,Female,2,1.1,Mechanical,Top IIT,2,2,3,3,3,4,2,100,9,11,2,0,2.16,Other,Yes,2781865
76.9,89.9,537,Male,0,0.0,Computer Science,Top IIT,1,3,2,4,4,4,3,105,3,9,2,3,5.89,Full Stack,No,4158423
84.8,82.5,5372,Male,1,0.7,Computer Science,Top IIT,3,2,4,3,4,1,0,37,6,14,5,0,3.59,Other,Yes,4749591
96.1,93.1,1513,Male,0,0.0,Computer Science,Top IIT,1,1,4,2,3,4,2,30,6,10,3,1,3.93,Android Development,Yes,4204460
65.2,64.4,5221,Male,0,0.0,Computer Science,Top IIT,3,1,2,3,5,4,2,78,6,4,3,3,2.86,Machine Learning,No,4243450
81.6,80.4,2262,Male,2,1.3,Computer Science,Top IIT,5,2,1,3,5,3,2,126,5,10,3,2,6.05,Machine Learning,No,4490236
77.5,77.0,12263,Male,1,0.3,Mechanical,Top IIT,1,1,5,4,2,2,0,49,5,16,3,4,6.87,Machine Learning,Yes,2840843
63.2,60.0,12900,Female,1,0.9,Mechanical,Mid IIT,1,3,0,3,2,4,3,37,4,9,2,0,5.65,Other,No,1499904
92.4,81.5,4303,Male,1,0.7,Mechanical,Mid IIT,3,1,2,4,2,3,0,74,2,10,2,3,4.4,Machine Learning,No,1014081
81.7,89.6,1523,Male,0,0.0,Computer Science,Top IIT,2,1,2,3,4,3,4,65,4,7,4,2,2.69,Full Stack,No,3796198
81.6,81.4,1608,Male,0,0.0,Mechanical,Top IIT,0,3,0,4,3,2,0,62,4,10,0,1,7.19,Android Development,No,2070218
97.9,100.0,28770,Female,0,0.0,Electrical,Top IIT,4,3,2,4,3,4,1,71,4,6,2,1,6.11,Machine Learning,Yes,3245702
83.9,60.0,4263,Female,0,0.0,Computer Science,Top IIT,0,1,2,3,3,4,0,36,4,9,3,2,4.89,Other,Yes,3801695
73.2,76.0,4605,Male,0,0.0,Mechanical,Mid IIT,0,2,1,4,4,4,2,92,3,11,0,2,6.73,Other,Yes,1121100
89.9,81.5,7814,Female,0,0.0,Computer Science,Top IIT,0,1,1,3,4,3,1,128,2,7,4,4,2.47,Other,No,4689277
78.4,68.8,4198,Male,2,0.3,Electronics,Top IIT,1,1,3,5,3,3,2,51,4,10,4,3,5.16,Full Stack,Yes,3777854
84.1,86.3,481,Female,0,0.0,Electrical,Top IIT,1,1,2,4,2,2,1,108,1,11,4,2,8.33,Other,Yes,2521193
93.8,79.5,6557,Female,1,0.4,Electronics,Top IIT,2,1,1,5,3,3,3,97,2,5,5,1,3.6,Full Stack,No,3130627
80.9,73.6,3559,Male,1,0.5,Computer Science,Top IIT,1,3,0,3,2,3,4,17,6,7,1,2,9.37,Machine Learning,Yes,3732625
90.8,85.0,9936,Female,1,0.2,Computer Science,Top IIT,0,3,1,3,3,2,3,171,7,11,5,1,8.6,Android Development,Yes,4832310
93.7,86.8,23681,Male,2,0.8,Mechanical,Top IIT,3,4,2,4,5,3,2,138,3,9,3,1,5.15,Android Development,Yes,2416320
95.2,94.9,3017,Male,1,1.0,Computer Science,Top IIT,1,1,0,4,5,4,5,56,4,7,4,3,3.07,Machine Learning,No,4904319
87.0,87.0,605,Male,0,0.0,Mechanical,Mid IIT,0,1,0,3,4,5,1,69,3,8,2,2,4.84,Other,No,1271500
70.0,77.1,6475,Male,3,2.5,Electronics,Top IIT,6,3,0,3,3,3,2,58,5,8,1,0,2.71,Android Development,Yes,4133012
90.8,78.4,3865,Female,2,0.9,Computer Science,Top IIT,1,1,1,4,4,2,1,95,6,13,6,0,4.07,Full Stack,Yes,4601525
86.4,89.7,3114,Female,0,0.0,Mechanical,Top IIT,1,2,3,3,4,5,0,73,5,9,2,2,6.39,Full Stack,Yes,3201863
85.0,73.6,2347,Male,3,0.7,Computer Science,Mid IIT,1,3,0,2,3,5,1,112,3,8,3,0,4.61,Full Stack,No,2848016
84.4,82.6,4670,Male,1,0.8,Electrical,Top IIT,1,4,2,3,4,4,4,72,10,9,2,1,3.59,Full Stack,No,3048045
85.5,73.8,4041,Male,0,0.0,Civil,Top IIT,0,1,5,5,3,5,1,53,3,15,5,1,6.46,Full Stack,Yes,2434042
94.8,74.5,18324,Female,2,1.9,Civil,Top IIT,3,3,3,3,2,2,0,83,3,16,3,1,3.63,Full Stack,No,2681643
92.7,81.0,17705,Male,1,0.2,Electrical,Mid IIT,0,1,2,4,2,3,2,98,3,7,3,1,9.13,Full Stack,Yes,1437315
95.6,97.0,10016,Male,1,0.9,Computer Science,Top IIT,1,2,1,4,3,4,4,74,4,19,2,0,6.35,Machine Learning,No,3991573
75.9,73.3,31929,Female,0,0.0,Computer Science,Top IIT,0,1,2,5,5,4,3,127,4,10,2,1,5.3,Android Development,Yes,3603804
90.6,91.0,51329,Male,0,0.0,Computer Science,Mid IIT,0,1,1,4,3,1,0,64,3,10,3,1,3.48,Full Stack,No,2173204
74.3,81.4,4408,Female,0,0.0,Mechanical,Top IIT,1,1,2,3,3,4,4,98,2,13,4,1,6.5,Full Stack,No,2617242
80.4,79.6,8171,Male,0,0.0,Computer Science,Top IIT,1,1,1,5,4,4,1,60,7,6,3,2,7.02,Other,Yes,3976823
79.5,77.5,831,Female,0,0.0,Computer Science,Top IIT,2,1,4,4,5,4,3,49,4,11,3,2,5.43,Full Stack,No,5002948
85.3,82.3,943,Male,1,0.0,Civil,Top IIT,1,1,3,4,4,2,4,43,5,9,1,1,4.57,Full Stack,No,3092034
95.4,83.0,592,Male,0,0.0,Electronics,Mid IIT,0,1,3,5,4,3,1,139,8,11,2,3,6.04,Android Development,No,2006518
90.2,86.2,7316,Male,1,0.2,Computer Science,Top IIT,4,2,1,4,3,4,1,106,7,15,4,1,3.38,Full Stack,No,4072589
79.4,77.0,1971,Male,1,0.8,Civil,Top IIT,1,3,1,5,3,3,4,90,6,6,0,2,5.03,Other,No,2310070
88.6,80.6,2360,Female,2,0.7,Electronics,Top IIT,1,2,1,3,3,3,3,97,3,9,3,0,4.6,Full Stack,Yes,4054966
87.0,88.5,8415,Female,0,0.0,Civil,Mid IIT,2,3,1,4,3,4,2,79,3,12,3,2,6.71,Android Development,No,1047861
90.6,91.0,9305,Female,2,0.4,Computer Science,Top IIT,0,1,4,3,4,4,3,136,3,9,4,2,8.04,Full Stack,Yes,5559377
73.4,60.0,1147,Male,1,0.8,Computer Science,Top IIT,0,1,0,3,4,4,0,115,7,11,2,0,6.15,Other,No,4636714
94.1,92.2,54120,Male,2,1.2,Electrical,Mid IIT,3,2,2,3,4,4,4,82,2,13,2,0,7.28,Other,Yes,1377726
82.4,76.7,12620,Female,1,0.5,Computer Science,Top IIT,3,1,1,4,4,2,2,87,8,17,2,1,7.8,Machine Learning,Yes,4458003
77.0,79.7,2139,Male,0,0.0,Computer Science,Top IIT,3,1,0,2,3,3,2,131,5,6,4,5,2.93,Machine Learning,Yes,3606399
93.4,83.1,10498,Male,0,0.0,Computer Science,Mid IIT,0,1,2,3,4,2,0,34,5,8,0,0,5.98,Other,No,2204554
95.5,99.2,3938,Male,1,0.0,Computer Science,Mid IIT,2,1,2,3,3,2,1,123,5,10,2,2,7.14,Other,No,2333603
91.4,77.5,9852,Female,0,0.0,Computer Science,Top IIT,0,1,3,5,2,5,2,39,4,13,4,2,7.14,Android Development,Yes,4439818
77.6,78.8,643,Female,0,0.0,Electrical,Top IIT,2,1,1,2,5,4,1,67,3,8,4,0,4.57,Full Stack,Yes,2660415
96.1,86.9,2499,Female,0,0.0,Computer Science,Top IIT,1,2,2,4,4,2,3,85,7,12,2,1,3.91,Full Stack,No,3358587
98.3,95.5,1359,Female,1,0.2,Mechanical,Top IIT,0,1,2,3,4,1,1,82,2,11,1,1,4.8,Android Development,No,2682891
98.9,97.2,21864,Female,0,0.0,Mechanical,Top IIT,0,2,2,4,5,4,0,65,4,9,4,1,2.25,Machine Learning,Yes,2029080
76.4,66.5,5341,Male,2,0.8,Mechanical,Top IIT,1,1,0,4,4,3,1,97,4,12,3,1,3.43,Android Development,No,2651471
84.8,91.0,2426,Female,1,0.8,Computer Science,Top IIT,1,1,1,3,5,4,3,132,2,13,1,1,5.75,Android Development,No,4071933
70.3,68.1,4332,Male,1,0.4,Computer Science,Mid IIT,2,1,1,3,3,3,1,134,9,13,1,2,5.61,Full Stack,No,1948786
80.1,63.6,3350,Female,0,0.0,Computer Science,Top IIT,1,1,1,4,4,4,4,19,4,3,6,1,3.24,Android Development,No,3097983
80.1,86.5,7888,Female,3,0.9,Computer Science,Top IIT,1,3,2,2,3,1,2,65,4,12,2,1,4.99,Full Stack,No,5737575
80.5,73.2,2002,Male,2,0.1,Computer Science,Top IIT,0,2,2,5,2,4,1,88,5,10,4,2,4.07,Android Development,Yes,4115656
68.2,67.3,1304,Male,0,0.0,Electronics,Mid IIT,1,1,1,3,3,4,1,77,4,11,1,2,7.59,Other,No,1613906
95.5,94.9,143,Female,1,0.6,Computer Science,Top IIT,2,2,1,4,3,3,1,89,2,11,2,2,1.46,Other,Yes,4194455
94.7,76.6,6930,Male,0,0.0,Electronics,Mid IIT,2,2,1,2,4,2,1,67,0,9,3,2,5.95,Other,No,1719256
95.8,79.4,6510,Male,0,0.0,Electrical,Top IIT,0,2,1,4,3,3,3,74,8,6,4,0,4.83,Full Stack,No,2547560
82.1,79.3,3005,Male,2,0.7,Computer Science,Top IIT,1,2,2,5,3,3,2,55,5,12,5,3,6.24,Other,Yes,5044854
68.9,72.7,27643,Male,1,0.3,Computer Science,Top IIT,1,1,1,3,3,3,4,135,8,18,6,1,6.3,Machine Learning,Yes,4297916
72.9,76.5,18595,Male,4,0.5,Computer Science,Top IIT,1,2,1,3,4,3,2,44,5,10,4,3,8.23,Machine Learning,No,6422537
66.8,72.3,26434,Female,3,1.1,Mechanical,Top IIT,4,2,1,3,3,4,2,79,3,8,2,2,6.59,Machine Learning,Yes,2665129
80.1,71.2,21046,Female,3,2.6,Computer Science,Top IIT,6,5,4,3,3,4,4,116,2,12,2,3,2.48,Android Development,Yes,4690068
80.4,74.8,2697,Female,1,0.6,Mechanical,Top IIT,1,1,1,4,3,3,3,11,2,5,3,1,9.52,Full Stack,Yes,2404125
74.7,78.4,2406,Male,1,0.9,Electrical,Top IIT,2,2,2,2,4,4,1,105,3,10,2,2,3.78,Machine Learning,No,3591554
62.5,60.0,15498,Female,2,1.1,Computer Science,Mid IIT,0,2,1,4,3,2,2,155,5,22,1,1,9.58,Other,Yes,2824508
88.0,96.6,9462,Male,0,0.0,Electronics,Top IIT,0,1,3,4,4,2,3,26,5,5,8,2,3.67,Full Stack,No,3754119
75.5,69.9,4809,Female,1,0.8,Electronics,Top IIT,1,4,5,2,3,2,2,56,6,14,4,1,4.56,Full Stack,No,4272496
86.4,77.6,10619,Male,1,0.7,Computer Science,Top IIT,3,2,5,4,2,3,2,99,6,9,2,2,6.73,Full Stack,Yes,5211700
95.3,88.0,695,Female,0,0.0,Computer Science,Top IIT,0,2,1,3,4,3,0,147,5,11,2,0,5.2,Android Development,No,3529517
77.4,75.0,19633,Male,2,1.4,Mechanical,Top IIT,2,4,0,4,3,4,2,76,5,13,2,2,7.7,Machine Learning,Yes,2464783
73.0,76.3,11676,Female,1,0.1,Computer Science,Mid IIT,0,2,2,4,4,3,2,101,3,10,4,1,3.32,Other,No,2013541
87.1,71.6,6105,Male,1,0.3,Mechanical,Top IIT,0,1,0,3,5,2,2,32,6,10,2,1,6.37,Machine Learning,Yes,1996561
87.3,85.6,58281,Male,0,0.0,Computer Science,Mid IIT,2,1,4,3,4,2,1,94,4,5,5,0,7.75,Machine Learning,No,1728398
63.1,62.6,32607,Male,2,0.0,Electrical,Top IIT,2,4,0,5,5,3,0,77,0,8,4,3,9.37,Machine Learning,No,2864328
66.9,76.9,26091,Male,0,0.0,Electrical,Top IIT,1,1,1,4,4,3,1,61,4,8,3,0,3.79,Full Stack,Yes,2632397
87.1,86.5,6701,Female,2,0.4,Computer Science,Top IIT,1,2,0,3,4,4,6,83,3,12,0,1,3.93,Machine Learning,No,4103344
93.6,89.1,7847,Male,1,0.3,Computer Science,Top IIT,1,1,5,2,3,4,0,92,2,10,0,3,7.12,Android Development,No,4764659
88.7,79.3,8304,Female,1,0.7,Civil,Mid IIT,2,3,2,4,3,2,2,124,5,6,2,1,3.67,Android Development,Yes,882721
88.7,82.4,12053,Female,0,0.0,Computer Science,Top IIT,0,2,2,4,3,4,1,95,3,12,6,1,7.8,Full Stack,No,3463413
94.2,98.3,1135,Female,0,0.0,Mechanical,Top IIT,1,1,3,3,4,4,2,108,6,8,4,2,7.05,Full Stack,No,2681991
88.5,85.0,7402,Male,1,1.0,Mechanical,Top IIT,2,2,3,3,4,3,6,129,2,8,2,0,7.36,Other,Yes,2751698
88.8,78.3,6943,Male,0,0.0,Computer Science,Top IIT,1,1,4,4,4,2,0,82,7,11,3,0,5.21,Other,No,3834262
82.9,85.6,2660,Female,0,0.0,Electrical,Top IIT,1,2,4,2,3,4,1,75,7,7,6,1,5.44,Android Development,No,2609489
76.4,72.6,12423,Male,2,0.2,Computer Science,Mid IIT,1,1,4,3,5,2,2,63,6,7,0,0,3.1,Machine Learning,No,2732661
93.0,91.9,28102,Male,1,0.4,Computer Science,Top IIT,1,1,1,3,3,4,0,175,5,13,2,2,4.48,Full Stack,No,4915121
92.9,97.3,15492,Male,1,0.7,Computer Science,Top IIT,1,1,1,4,3,3,1,110,18,11,3,1,8.31,Machine Learning,Yes,3702659
84.8,76.5,622,Male,1,0.5,Mechanical,Top IIT,0,2,0,3,3,4,2,75,6,9,3,1,3.32,Other,Yes,1946166
76.1,79.6,1198,Female,1,0.5,Computer Science,Top IIT,1,2,1,5,3,4,3,75,5,11,2,3,7.64,Android Development,No,3922048
90.9,80.0,13503,Female,1,0.9,Civil,Top IIT,1,3,2,3,4,3,2,56,7,6,0,0,9.61,Machine Learning,No,2227327
85.5,80.1,3274,Male,2,1.4,Mechanical,Top IIT,5,2,0,4,3,2,3,94,4,9,0,0,4.59,Machine Learning,Yes,2701998
67.1,65.4,5764,Female,0,0.0,Computer Science,Top IIT,1,2,3,3,3,4,1,105,7,15,3,2,3.31,Android Development,Yes,5498041
86.1,86.4,317,Female,2,0.8,Computer Science,Top IIT,0,3,1,4,4,5,2,33,3,12,4,3,3.58,Machine Learning,No,4816048
63.8,69.5,13549,Female,0,0.0,Computer Science,Top IIT,0,1,1,3,3,1,5,118,6,6,4,4,4.43,Other,Yes,4481373
80.7,75.1,1419,Female,0,0.0,Computer Science,Top IIT,2,3,3,4,4,2,0,14,4,18,2,2,4.47,Android Development,Yes,4612156
80.7,62.6,1697,Female,0,0.0,Mechanical,Top IIT,2,1,0,4,3,1,3,110,6,7,3,2,4.47,Other,Yes,2386429
85.5,81.2,5898,Male,1,0.7,Computer Science,Top IIT,0,1,2,4,5,4,3,82,4,10,6,1,5.27,Full Stack,Yes,4124172
82.8,78.0,72250,Male,0,0.0,Computer Science,NIT,0,1,0,2,3,1,1,110,5,18,6,0,4.35,Machine Learning,No,1033982
85.3,85.0,3037,Female,2,0.2,Computer Science,Top IIT,0,1,0,5,4,2,1,80,1,17,1,2,7.74,Machine Learning,Yes,4994814
87.1,87.7,14093,Male,2,1.6,Mechanical,Top IIT,3,2,1,3,4,3,2,65,6,13,3,1,2.99,Machine Learning,Yes,2542406
80.2,80.2,7669,Male,0,0.0,Mechanical,Top IIT,1,2,5,3,3,3,2,95,5,17,1,1,5.6,Other,Yes,2539622
79.4,81.3,7809,Male,0,0.0,Computer Science,Mid IIT,0,1,3,3,3,2,1,88,1,7,3,2,5.25,Full Stack,No,2336049
65.3,61.6,5747,Male,0,0.0,Mechanical,Top IIT,0,2,2,4,3,3,2,69,2,12,3,1,6.5,Machine Learning,Yes,2409152
88.2,85.1,14753,Female,1,0.0,Mechanical,Top IIT,2,2,4,5,4,3,2,50,7,15,0,1,5.51,Machine Learning,Yes,3332216
90.6,86.7,7931,Male,1,0.7,Mechanical,Top IIT,2,1,3,4,4,3,2,40,6,15,8,2,7.09,Other,No,2584472
83.1,83.1,250000,Female,0,0.0,Civil,Private College,0,2,0,3,5,2,0,105,7,13,3,1,6.35,Full Stack,No,300000
90.0,83.3,19462,Male,0,0.0,Civil,Top IIT,0,2,2,4,3,4,4,37,8,9,3,1,6.56,Full Stack,Yes,1975268
95.9,94.0,3859,Male,1,0.5,Mechanical,Top IIT,2,1,1,3,3,4,6,82,4,7,3,2,8.94,Full Stack,No,2947027
75.3,77.4,6599,Female,3,0.1,Computer Science,Top IIT,0,1,2,5,4,5,1,79,1,14,3,3,4.68,Machine Learning,Yes,4725147
67.2,65.2,3128,Male,2,0.4,Computer Science,Top IIT,2,2,2,3,4,3,1,123,5,7,4,0,9.02,Machine Learning,Yes,4852860
86.3,83.3,12762,Male,1,0.7,Mechanical,Top IIT,4,3,1,2,4,3,3,87,3,13,0,4,5.46,Other,Yes,2630346
91.1,91.7,2169,Male,1,0.7,Computer Science,Top IIT,2,2,4,3,3,2,9,80,4,6,3,3,8.18,Full Stack,Yes,4748345
97.3,92.7,48598,Female,1,0.1,Computer Science,Mid IIT,1,1,1,3,2,3,3,63,2,16,1,1,7.46,Other,Yes,2387065
89.3,81.1,4984,Female,0,0.0,Computer Science,Top IIT,1,1,5,4,4,2,2,7,6,8,3,2,5.25,Android Development,No,3939997
91.9,100.0,5805,Female,1,0.9,Computer Science,Top IIT,5,3,1,4,4,4,2,115,3,6,7,2,6.77,Android Development,Yes,4497470
98.0,93.7,9290,Male,1,1.0,Computer Science,Top IIT,3,3,1,4,4,3,1,109,3,14,3,4,7.83,Android Development,No,3643765
94.2,88.9,2056,Male,2,1.4,Computer Science,Top IIT,4,3,2,5,4,2,5,95,4,11,1,2,4.32,Machine Learning,Yes,4528256
69.0,60.0,28359,Female,3,0.2,Mechanical,Mid IIT,1,1,2,3,3,3,1,114,4,8,3,2,1.77,Full Stack,No,1470273
78.6,94.3,15481,Female,2,0.4,Computer Science,Top IIT,0,1,1,3,3,5,1,64,4,14,0,4,3.05,Android Development,Yes,5116493
84.0,84.3,6345,Male,1,0.5,Mechanical,Top IIT,2,2,1,3,3,2,4,74,6,7,3,1,3.79,Android Development,Yes,2771065
82.7,79.6,5268,Male,3,2.6,Electronics,Top IIT,3,2,1,4,3,4,2,92,2,13,4,1,5.06,Other,No,3670141
98.2,93.6,3487,Female,1,0.5,Electrical,Top IIT,2,1,3,3,3,3,2,33,5,10,5,2,6.89,Android Development,Yes,3300909
86.5,79.4,181,Female,2,0.0,Electrical,Top IIT,1,1,2,4,5,4,2,52,3,14,5,2,7.73,Other,Yes,3201955
94.8,99.8,1030,Male,0,0.0,Mechanical,Top IIT,2,1,2,2,4,4,1,46,4,10,2,1,3.59,Android Development,No,2340348
71.9,70.4,3188,Female,0,0.0,Electrical,Top IIT,2,1,2,2,5,2,1,40,7,7,3,2,7.78,Full Stack,Yes,2909599
89.9,88.4,117,Male,0,0.0,Electrical,Top IIT,0,1,2,3,5,2,1,116,5,15,1,3,4.74,Other,No,2715378
76.9,70.4,1197,Female,1,0.6,Computer Science,Top IIT,1,2,3,4,4,1,1,100,2,13,1,2,6.27,Other,No,5418998
79.6,68.9,2107,Male,1,1.0,Computer Science,Top IIT,0,2,3,3,5,2,3,59,4,10,2,1,3.89,Machine Learning,No,5348581
71.5,63.4,3464,Female,1,0.7,Mechanical,Top IIT,0,1,1,3,4,3,1,73,8,12,2,0,3.08,Full Stack,Yes,2343816
77.4,60.0,2168,Female,0,0.0,Electrical,Top IIT,0,1,4,5,4,2,2,68,7,19,3,4,5.2,Android Development,No,3273379
82.9,85.8,5150,Female,0,0.0,Computer Science,Top IIT,1,1,1,4,4,2,3,77,6,5,3,3,3.82,Android Development,Yes,3676233
74.8,81.8,1777,Male,1,0.3,Computer Science,Top IIT,1,1,2,3,3,1,4,136,5,13,4,1,6.65,Full Stack,Yes,4083445
86.4,78.2,1026,Female,0,0.0,Electrical,Top IIT,1,2,3,3,2,5,1,145,4,8,2,0,5.64,Machine Learning,Yes,3531388
87.7,87.5,16875,Male,2,0.8,Computer Science,Mid IIT,4,1,0,4,3,5,2,60,9,8,1,0,6.36,Android Development,No,2141680
85.7,74.4,9709,Female,1,0.5,Computer Science,Top IIT,4,1,4,2,3,3,1,119,5,7,5,1,7.25,Machine Learning,Yes,5558608
67.8,75.6,2723,Female,0,0.0,Computer Science,Mid IIT,3,1,1,4,4,4,1,82,6,13,3,1,2.76,Machine Learning,No,2016211
97.7,90.0,1594,Male,2,1.3,Civil,Top IIT,3,2,2,3,4,3,2,61,8,11,5,4,3.44,Android Development,Yes,2536365
64.6,68.8,4107,Male,2,0.3,Computer Science,Mid IIT,2,1,3,3,3,3,4,75,8,9,4,0,6.94,Full Stack,No,2650874
96.9,96.1,7349,Male,1,0.8,Civil,Top IIT,2,1,3,3,3,4,1,102,1,8,1,2,3.47,Android Development,Yes,2506378
