10th_percent,12th_percent,jee_rank,gender,cgpa,college_tier,college_name,branch,experience,experience_field,num_projects,expertise_level,num_internships,soft_skill_rating,aptitude_rating,dsa_level,num_hackathons,competitive_coding_solved,num_repos,github_activities,linkedin_posts,num_certifications,domain,referral,salary
86.2,84.0,19641,Other,9.57,Tier 2 - Mid Colleges,Thapar University,EE,1,1,0,1,1,2,4,3,2,140,9,10,2,3,Renewable Energy,No,1801123
83.1,77.5,33205,Male,7.69,Tier 2 - Mid Colleges,NIT Calicut,Other,1,1,4,1,0,4,4,1,2,139,3,9,0,1,Core Engineering,No,1736113
75.8,81.0,3893,Female,7.65,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,0,0,4,1,0,3,2,3,0,99,5,11,2,1,Full Stack,No,3343754
87.7,77.4,29696,Male,9.5,Tier 2 - Mid Colleges,BIT Mesra,ME,3,2,7,3,3,4,3,4,1,229,5,17,2,4,Automotive,No,2067631
81.0,70.0,16234,Male,7.69,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,1,2,3,2,0,2,4,2,1,139,4,12,0,4,Embedded Systems,No,2023533
83.8,83.0,64582,Male,9.81,Tier 3 - Private/State,PES University,ME,3,2,5,3,2,3,2,2,3,242,10,17,10,1,Automotive,No,1249367
87.3,77.7,11226,Other,9.6,Tier 2 - Mid Colleges,NIT Rourkela,EE,1,1,6,2,0,2,2,4,0,142,2,15,3,0,Renewable Energy,No,1911560
82.7,83.8,21057,Other,8.57,Tier 2 - Mid Colleges,NSUT Delhi,CSE,2,2,5,3,0,2,1,2,2,201,5,20,3,3,Full Stack,Yes,2547990
80.3,80.0,1473,Female,9.25,Tier 1 - Top IIT,IIT Kharagpur,EE,2,2,3,2,3,3,3,3,2,197,5,7,4,5,Smart Grids,No,4632870
91.3,80.0,11286,Male,7.33,Tier 2 - Mid Colleges,IIIT Bangalore,EE,1,2,4,2,1,2,3,3,1,152,5,9,1,3,Power Systems,Yes,2039927
90.4,79.6,33632,Male,8.73,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,0,4,1,3,3,3,4,1,140,5,12,1,2,Data Science,No,2719941
83.2,75.7,7472,Female,7.88,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,Other,1,0,3,1,0,3,3,1,2,162,6,9,2,2,Research,No,2468838
88.4,80.8,13465,Female,8.74,Tier 2 - Mid Colleges,IIIT Bangalore,ME,3,4,6,5,1,2,2,3,3,261,10,12,0,2,Automotive,No,2126611
88.6,75.4,32508,Other,10.0,Tier 2 - Mid Colleges,NIT Calicut,ME,2,2,3,2,3,3,2,1,2,207,5,18,3,8,Thermal Engineering,No,1755642
87.4,85.5,58151,Female,8.98,Tier 3 - Private/State,KIIT Bhubaneswar,CSE,1,1,4,1,2,1,2,1,0,163,6,6,1,2,Full Stack,No,1321034
86.8,82.3,60161,Female,8.34,Tier 3 - Private/State,KIIT Bhubaneswar,Other,0,0,0,1,2,3,3,1,1,102,4,8,2,2,Research,No,1105058
86.4,82.0,3498,Female,9.9,Tier 1 - Other IIT/Top NIT,IIT Roorkee,ME,1,1,4,1,0,3,3,2,4,148,6,7,3,3,Thermal Engineering,No,2516818
80.2,86.7,35242,Female,9.41,Tier 2 - Mid Colleges,NIT Rourkela,EE,4,3,9,4,0,4,3,3,3,312,9,15,2,2,Renewable Energy,No,2040105
89.3,84.5,18664,Other,8.1,Tier 2 - Mid Colleges,NIT Calicut,CSE,2,2,5,3,1,2,3,1,0,225,3,7,2,1,Data Science,No,2422771
86.5,81.6,121677,Female,7.54,Tier 4 - Other,Community College,CSE,0,0,2,1,1,2,3,4,0,80,4,8,0,1,Data Science,No,1031324
87.3,82.9,6202,Male,9.24,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,1,2,2,2,1,3,4,1,4,157,3,12,1,4,Cyber Security,No,3344402
89.7,77.2,9608,Female,7.93,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,1,1,4,1,3,4,2,3,1,155,7,12,1,6,Embedded Systems,No,3303991
79.3,73.8,2493,Female,8.53,Tier 1 - Top IIT,IIT Madras,ECE,1,2,4,2,1,2,3,2,2,132,6,8,3,0,VLSI Design,No,5549998
90.8,77.8,42583,Other,8.52,Tier 3 - Private/State,SRM Chennai,ME,2,1,8,2,0,3,2,3,1,189,5,12,3,3,Robotics,No,1294003
94.1,77.4,16793,Male,9.47,Tier 2 - Mid Colleges,NSUT Delhi,Other,5,3,5,4,3,2,4,2,0,344,7,15,6,6,Management,No,1968435
82.3,82.2,8321,Female,8.08,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,2,0,3,1,1,5,4,2,3,182,5,18,4,3,Data Science,No,3627721
88.4,89.6,55096,Other,9.28,Tier 3 - Private/State,PES University,CSE,0,0,3,1,1,3,3,1,0,106,2,9,0,2,Full Stack,Yes,1583916
73.9,89.9,13464,Female,7.14,Tier 2 - Mid Colleges,Thapar University,CSE,1,2,4,2,3,3,3,3,0,131,8,11,4,1,Data Science,No,2598272
93.3,84.9,25719,Male,7.6,Tier 2 - Mid Colleges,Thapar University,EE,1,1,2,1,2,3,4,2,4,145,10,10,2,1,Smart Grids,No,1694470
69.2,84.5,12376,Other,8.5,Tier 2 - Mid Colleges,Thapar University,EE,4,4,8,5,4,3,1,3,1,275,5,13,3,1,Smart Grids,Yes,2292032
88.3,72.4,7200,Female,7.84,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,Other,2,0,9,1,0,5,3,3,0,201,9,7,3,1,Research,No,2759344
83.1,74.2,1710,Female,7.92,Tier 1 - Top IIT,IIT Bombay,ECE,1,1,3,1,0,2,4,2,2,159,7,9,1,3,VLSI Design,No,5292017
87.9,89.4,56553,Female,9.64,Tier 3 - Private/State,Jadavpur University,ECE,0,0,2,1,1,3,4,3,1,115,9,10,1,0,IoT Development,No,1334721
80.5,73.1,16853,Male,7.62,Tier 2 - Mid Colleges,NIT Rourkela,CSE,2,0,5,1,0,4,3,1,3,201,10,14,4,1,Machine Learning,No,2483337
80.5,84.4,6076,Female,7.79,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ECE,1,0,6,1,2,3,2,4,3,159,6,11,3,2,VLSI Design,No,3805655
88.5,77.2,12484,Other,7.29,Tier 2 - Mid Colleges,NIT Calicut,ME,1,0,3,1,4,3,3,2,0,163,4,4,1,3,Automotive,No,1756329
83.0,82.9,126862,Male,7.28,Tier 4 - Other,Local State College,CSE,2,1,4,1,4,2,1,3,1,203,1,10,1,1,Full Stack,No,884289
84.7,88.1,57710,Other,8.14,Tier 3 - Private/State,SRM Chennai,CSE,2,1,3,1,3,3,2,3,1,189,5,11,3,3,Machine Learning,No,1812680
77.3,77.6,8156,Other,7.72,Tier 1 - Other IIT/Top NIT,NIT Warangal,ECE,3,2,5,3,1,3,4,3,3,256,7,14,2,2,IoT Development,No,3348483
76.6,70.0,14322,Other,7.62,Tier 2 - Mid Colleges,NIT Calicut,ME,4,4,6,5,3,3,2,2,2,304,7,18,5,4,Thermal Engineering,Yes,2363258
86.4,67.9,28275,Other,9.35,Tier 2 - Mid Colleges,NIT Rourkela,ECE,2,2,4,2,3,3,5,1,2,207,4,17,5,0,IoT Development,No,2094668
83.3,69.7,73415,Male,7.08,Tier 3 - Private/State,PES University,EE,1,0,6,1,2,2,3,4,3,151,6,10,3,1,Smart Grids,No,1176889
83.6,77.5,21289,Male,7.5,Tier 2 - Mid Colleges,DTU Delhi,CSE,3,0,6,1,6,3,2,3,2,236,7,12,4,2,Cyber Security,No,2515983
88.8,78.3,35662,Female,8.06,Tier 2 - Mid Colleges,NSUT Delhi,ECE,2,1,3,1,4,2,5,2,1,227,6,13,2,4,IoT Development,No,2052767
85.1,89.7,11445,Female,8.14,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,2,1,6,2,3,3,4,1,2,190,6,14,1,5,IoT Development,No,2109721
85.9,74.5,5535,Other,8.4,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,0,0,5,1,0,2,5,1,1,107,7,14,3,4,Full Stack,No,3160036
83.5,76.9,23747,Female,9.19,Tier 2 - Mid Colleges,Thapar University,CSE,0,0,4,1,1,4,4,2,2,97,4,5,3,3,Cyber Security,No,2236171
81.8,78.7,72384,Female,9.62,Tier 3 - Private/State,KIIT Bhubaneswar,EE,1,0,1,1,2,3,4,2,3,169,3,10,2,3,Power Systems,No,1121463
77.9,77.8,5556,Male,9.53,Tier 1 - Other IIT/Top NIT,NIT Trichy,EE,2,2,5,3,3,4,2,2,2,189,5,13,2,2,Smart Grids,No,2924764
81.7,77.7,171238,Male,9.44,Tier 4 - Other,Private Engineering College,Other,0,0,3,1,1,1,3,1,0,94,5,12,2,2,Research,No,687346
82.2,82.9,19205,Male,7.67,Tier 2 - Mid Colleges,BIT Mesra,CSE,2,4,1,4,3,3,2,2,1,161,10,9,3,2,Machine Learning,No,2673088
71.1,88.7,134223,Male,9.87,Tier 4 - Other,Community College,ME,0,0,4,1,1,3,2,2,1,113,7,6,1,4,Thermal Engineering,Yes,836247
95.1,72.0,7989,Female,9.19,Tier 1 - Other IIT/Top NIT,NIT Trichy,CSE,2,1,4,1,3,3,3,1,1,210,6,6,0,4,Full Stack,No,3275132
89.0,70.2,17558,Male,8.98,Tier 2 - Mid Colleges,BIT Mesra,EE,3,0,2,1,4,3,3,2,5,254,6,8,1,2,Smart Grids,No,1803347
81.9,81.4,4695,Female,7.7,Tier 1 - Other IIT/Top NIT,NIT Surathkal,ME,1,0,3,1,1,3,4,2,0,153,3,9,1,4,Robotics,No,2635279
78.7,81.7,50597,Male,9.48,Tier 3 - Private/State,VIT Vellore,CSE,2,1,5,2,1,2,3,3,4,211,5,10,2,1,Full Stack,No,1621500
80.9,78.5,15832,Female,7.51,Tier 2 - Mid Colleges,NSUT Delhi,ME,0,0,4,1,1,5,3,2,4,88,6,13,3,3,Automotive,No,1649853
78.3,87.8,250000,Other,7.84,Tier 4 - Other,Community College,EE,2,0,4,1,3,3,2,3,2,194,3,11,3,0,Smart Grids,No,776185
84.6,77.4,250000,Male,8.36,Tier 4 - Other,Local State College,ME,4,0,10,2,3,3,4,3,1,287,8,9,7,2,Thermal Engineering,No,811611
80.5,79.0,24151,Other,8.19,Tier 2 - Mid Colleges,NIT Rourkela,ECE,2,0,8,1,2,4,4,3,2,189,6,11,4,3,IoT Development,No,2176716
88.9,79.7,250000,Female,7.12,Tier 4 - Other,Local State College,EE,1,1,1,1,1,4,4,4,1,142,6,12,1,2,Renewable Energy,No,742380
78.4,102.1,68040,Male,8.42,Tier 3 - Private/State,VIT Vellore,CSE,0,0,3,1,1,4,1,4,1,96,4,11,0,2,Cyber Security,No,1601939
75.2,84.9,63477,Other,9.04,Tier 3 - Private/State,VIT Vellore,Other,3,3,7,4,0,2,1,4,1,243,6,13,4,2,Core Engineering,No,1310792
86.0,65.5,20817,Male,7.57,Tier 2 - Mid Colleges,DTU Delhi,CSE,1,1,3,1,3,4,2,4,1,170,3,8,1,1,Cyber Security,No,2404213
80.7,83.4,3708,Male,7.69,Tier 1 - Other IIT/Top NIT,NIT Warangal,CSE,0,0,2,1,1,3,2,3,1,125,4,10,2,3,Data Science,No,3722426
87.0,89.6,36163,Other,9.47,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,1,0,5,1,3,3,2,3,1,161,3,15,1,5,Machine Learning,Yes,2954243
84.3,77.8,30544,Female,9.58,Tier 2 - Mid Colleges,DTU Delhi,ECE,3,2,4,2,0,2,3,4,2,203,9,10,4,2,VLSI Design,No,2621955
89.1,85.7,104909,Female,8.3,Tier 4 - Other,Local State College,Other,0,0,5,1,1,4,3,2,3,95,5,9,1,4,Management,No,745976
87.9,68.4,8652,Male,7.16,Tier 1 - Other IIT/Top NIT,IIT Guwahati,ECE,2,1,5,2,3,5,3,3,0,205,5,19,2,3,Embedded Systems,Yes,3888383
90.0,82.3,149276,Female,8.16,Tier 4 - Other,Local State College,ECE,3,3,5,4,5,4,2,3,1,237,5,10,4,2,Embedded Systems,No,1050440
88.6,71.2,4475,Other,8.58,Tier 1 - Other IIT/Top NIT,IIT Guwahati,Other,3,3,5,4,5,3,3,3,1,245,4,10,0,2,Research,No,3017934
88.8,68.7,9019,Other,7.63,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,CSE,2,1,3,1,1,3,2,2,1,220,8,10,0,3,Data Science,No,3548976
81.1,89.9,9643,Other,8.27,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,0,0,4,1,1,4,2,5,1,112,3,10,1,8,Data Science,No,4156480
86.5,77.5,109548,Male,10.0,Tier 4 - Other,Private Engineering College,CSE,2,2,6,3,2,2,5,3,0,192,4,12,5,6,Machine Learning,No,1247194
86.8,94.5,152323,Other,9.55,Tier 4 - Other,Regional Institute,ECE,0,0,1,1,1,4,3,2,0,107,2,10,1,1,VLSI Design,Yes,1049486
80.6,86.5,6646,Other,8.84,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,ME,1,1,3,1,1,1,2,2,2,171,3,7,3,2,Thermal Engineering,No,2638101
78.4,85.9,8834,Male,9.49,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,EE,0,0,1,1,1,4,3,2,1,116,4,3,1,1,Smart Grids,No,2525190
91.7,82.1,34625,Other,9.22,Tier 2 - Mid Colleges,NIT Calicut,CSE,0,0,5,1,2,4,3,2,1,103,6,13,3,1,Cyber Security,No,2180318
82.3,73.5,12535,Male,8.23,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,1,0,5,1,2,2,3,1,0,157,3,11,2,3,VLSI Design,No,2183407
90.1,86.4,11041,Female,9.11,Tier 2 - Mid Colleges,NSUT Delhi,ME,0,0,1,1,0,3,4,4,0,125,9,1,0,2,Automotive,No,1867277
81.8,71.9,22054,Other,8.08,Tier 2 - Mid Colleges,NSUT Delhi,CSE,0,0,5,1,4,4,4,3,2,94,6,13,1,0,Full Stack,No,2264070
86.0,80.4,29895,Other,9.67,Tier 2 - Mid Colleges,IIIT Bangalore,ME,4,1,4,1,1,4,3,2,1,321,7,19,6,3,Thermal Engineering,Yes,2099052
80.2,74.8,2008,Other,8.28,Tier 1 - Top IIT,IIT Delhi,CSE,1,0,4,1,2,3,3,3,1,170,4,11,3,2,Cyber Security,No,5207120
87.0,78.9,60559,Female,7.68,Tier 3 - Private/State,VIT Vellore,CSE,0,0,4,1,2,2,2,3,1,109,8,16,0,1,Machine Learning,No,1744733
82.8,82.5,25170,Female,9.0,Tier 2 - Mid Colleges,IIIT Bangalore,ME,2,0,3,1,0,4,3,4,1,208,5,13,1,7,Thermal Engineering,No,1854647
83.5,81.2,2811,Male,8.29,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ECE,0,0,3,1,0,3,2,3,1,100,5,10,1,2,IoT Development,No,2843535
79.2,71.2,71433,Male,10.0,Tier 3 - Private/State,Manipal Institute,CSE,1,1,6,2,2,3,2,5,0,152,2,10,4,3,Full Stack,No,1607173
85.3,75.3,2025,Female,8.79,Tier 1 - Top IIT,IIT Delhi,CSE,2,0,4,1,3,4,4,5,2,187,8,11,3,4,Cyber Security,No,6212305
82.4,82.3,6711,Other,9.13,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,EE,2,0,3,1,4,2,2,2,3,184,7,15,3,4,Power Systems,No,2604880
90.9,82.4,63465,Male,7.8,Tier 3 - Private/State,Jadavpur University,EE,5,4,3,4,5,3,2,2,3,331,5,12,1,2,Smart Grids,No,1389652
86.3,75.4,9303,Male,10.0,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,0,0,5,1,1,3,2,4,1,88,4,13,2,3,Data Science,No,3771162
88.8,81.5,250000,Male,9.32,Tier 4 - Other,Local State College,CSE,1,0,6,1,2,3,4,4,0,141,4,7,3,1,Cyber Security,No,974655
83.5,80.1,7832,Male,9.34,Tier 1 - Other IIT/Top NIT,IIIT Hyderabad,EE,1,2,5,3,1,4,2,4,0,168,0,10,4,2,Renewable Energy,No,3045163
81.7,72.3,22492,Male,8.84,Tier 2 - Mid Colleges,NIT Calicut,Other,2,0,6,1,1,5,2,2,3,210,8,13,2,1,Research,No,1727358
84.9,96.0,2465,Male,9.37,Tier 1 - Top IIT,IIT Bombay,CSE,0,0,1,1,1,1,3,2,1,97,5,13,0,2,Full Stack,No,4944431
94.0,70.0,2635,Other,7.78,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,0,0,2,1,1,3,3,2,0,110,4,13,6,6,Full Stack,No,3282922
85.3,78.1,8402,Male,9.39,Tier 1 - Other IIT/Top NIT,NIT Surathkal,EE,3,1,6,2,4,3,2,3,2,263,6,11,2,3,Renewable Energy,No,2960968
80.6,72.9,154583,Male,7.96,Tier 4 - Other,Regional Institute,Other,3,0,3,1,4,2,2,3,1,263,4,12,3,2,Core Engineering,No,758256
84.2,76.7,4272,Male,9.51,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,CSE,4,2,9,3,7,4,2,2,4,294,4,12,2,7,Data Science,No,4407909
80.2,85.9,82765,Female,8.46,Tier 3 - Private/State,SRM Chennai,ECE,1,1,7,2,4,5,3,4,2,145,8,11,3,7,Embedded Systems,No,1582181
84.2,85.3,22625,Other,8.35,Tier 2 - Mid Colleges,DTU Delhi,CSE,3,2,4,2,1,3,2,3,1,254,4,16,6,1,Machine Learning,No,2672112
78.2,82.8,2916,Male,7.1,Tier 1 - Other IIT/Top NIT,NIT Trichy,EE,1,1,5,2,2,3,2,1,3,148,4,6,2,2,Power Systems,No,2662380
87.5,73.4,25618,Other,8.28,Tier 2 - Mid Colleges,Thapar University,CSE,1,0,4,1,0,4,3,3,2,170,8,13,2,0,Machine Learning,No,2602685
79.4,84.6,1945,Male,7.98,Tier 1 - Top IIT,IIT Bombay,ME,1,1,4,1,2,3,3,4,1,142,2,10,5,5,Robotics,No,4309900
99.8,84.2,14441,Male,10.0,Tier 2 - Mid Colleges,NIT Rourkela,CSE,2,2,4,2,2,3,4,3,0,182,9,10,3,2,Cyber Security,No,2602608
86.8,95.0,59589,Female,10.0,Tier 3 - Private/State,KIIT Bhubaneswar,CSE,2,0,4,1,4,3,4,4,1,212,6,11,3,4,Full Stack,Yes,1876596
80.8,69.8,23552,Other,7.81,Tier 2 - Mid Colleges,NSUT Delhi,Other,1,0,0,1,0,1,4,3,0,155,6,14,1,1,Management,No,1666663
90.1,83.9,202708,Female,8.28,Tier 4 - Other,Private Engineering College,ME,2,1,4,1,1,3,3,1,0,204,8,13,1,3,Robotics,No,732688
81.5,81.8,140702,Other,9.82,Tier 4 - Other,Local State College,CSE,0,0,3,1,1,3,3,4,2,92,8,8,3,5,Machine Learning,No,1099264
84.1,73.0,26826,Male,8.16,Tier 2 - Mid Colleges,NIT Rourkela,ME,1,2,5,3,1,3,3,4,1,142,5,7,4,2,Automotive,No,1867827
85.5,83.4,33924,Male,9.29,Tier 2 - Mid Colleges,NIT Calicut,CSE,6,3,6,4,4,3,2,3,1,390,6,20,8,3,Machine Learning,No,3163797
88.6,82.0,18929,Male,8.26,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,4,2,7,3,6,4,2,2,4,277,11,7,4,3,IoT Development,Yes,2568820
83.1,88.0,147897,Other,9.84,Tier 4 - Other,Local State College,ME,3,0,4,1,0,4,3,2,1,217,6,7,5,3,Thermal Engineering,Yes,834824
85.3,91.4,12487,Other,7.91,Tier 2 - Mid Colleges,DTU Delhi,Other,0,0,2,1,2,3,3,2,0,95,4,11,3,2,Research,No,1741299
85.2,83.7,18991,Other,8.72,Tier 2 - Mid Colleges,BIT Mesra,Other,0,0,1,1,1,3,4,1,2,102,6,11,1,2,Core Engineering,No,1693720
83.7,92.8,25167,Female,8.84,Tier 2 - Mid Colleges,DTU Delhi,EE,1,1,5,2,3,3,3,3,0,157,4,20,2,2,Renewable Energy,No,1930777
81.2,72.6,111087,Female,8.17,Tier 4 - Other,Local State College,Other,2,0,4,1,2,3,2,5,2,188,4,14,4,2,Management,No,814098
94.8,80.0,4499,Male,9.34,Tier 1 - Other IIT/Top NIT,IIT Guwahati,EE,0,0,1,1,1,1,4,2,2,96,5,20,1,4,Smart Grids,No,2446127
76.7,86.9,74364,Female,7.95,Tier 3 - Private/State,VIT Vellore,ECE,0,0,4,1,0,2,5,2,2,99,4,5,2,2,IoT Development,No,1286666
83.5,81.5,11821,Other,7.65,Tier 2 - Mid Colleges,BIT Mesra,Other,1,0,4,1,1,4,3,1,1,157,7,8,2,3,Core Engineering,Yes,1792735
85.2,71.7,41402,Other,8.89,Tier 3 - Private/State,VIT Vellore,CSE,1,2,2,2,0,4,3,3,0,127,3,8,7,4,Machine Learning,No,1746999
85.6,71.3,206873,Other,7.56,Tier 4 - Other,Private Engineering College,Other,1,0,1,1,0,3,3,3,5,140,7,12,2,3,Research,No,711041
81.7,70.2,54741,Other,8.26,Tier 3 - Private/State,Manipal Institute,CSE,3,4,2,4,0,4,3,4,1,261,1,20,5,1,Full Stack,No,1707931
86.6,74.0,22652,Male,7.65,Tier 2 - Mid Colleges,Thapar University,ME,1,0,4,1,1,3,2,4,8,127,6,11,3,2,Robotics,No,1818562
87.8,80.2,18409,Male,8.53,Tier 2 - Mid Colleges,DTU Delhi,EE,2,2,5,3,3,3,3,1,2,202,6,13,4,4,Power Systems,No,1836129
86.1,65.6,15465,Female,7.2,Tier 2 - Mid Colleges,DTU Delhi,CSE,1,1,3,1,1,3,2,2,2,146,11,10,2,1,Machine Learning,No,2452299
88.4,94.9,1221,Male,8.63,Tier 1 - Top IIT,IIT Bombay,ECE,2,1,2,1,0,3,4,2,0,192,6,10,3,3,VLSI Design,No,5750607
81.5,93.0,68685,Male,8.72,Tier 3 - Private/State,SRM Chennai,Other,4,3,4,3,3,3,3,2,0,330,10,9,2,3,Core Engineering,No,1251352
86.0,78.9,27779,Other,8.39,Tier 2 - Mid Colleges,Thapar University,CSE,2,3,5,4,2,4,3,3,2,185,7,15,2,2,Machine Learning,Yes,3108500
78.2,87.2,26649,Other,8.95,Tier 2 - Mid Colleges,NIT Calicut,ECE,2,1,7,2,0,2,3,3,3,186,1,12,2,1,Embedded Systems,No,2114555
88.8,86.9,81354,Female,8.71,Tier 3 - Private/State,KIIT Bhubaneswar,CSE,3,3,11,5,0,3,3,3,2,252,6,11,0,4,Data Science,Yes,2227467
85.6,82.7,17441,Male,8.54,Tier 2 - Mid Colleges,NIT Rourkela,CSE,0,0,3,1,0,4,3,2,1,103,9,11,4,1,Data Science,Yes,2608473
81.8,93.2,129685,Other,7.47,Tier 4 - Other,Local State College,CSE,2,5,5,5,5,2,3,3,0,208,3,7,1,3,Machine Learning,No,1282079
86.4,78.0,2560,Male,8.35,Tier 1 - Other IIT/Top NIT,NIT Trichy,ME,2,2,6,3,4,3,4,3,1,208,8,13,4,1,Thermal Engineering,No,2862007
89.5,75.5,6005,Male,7.73,Tier 1 - Other IIT/Top NIT,IIT Roorkee,CSE,3,1,6,2,1,4,2,3,2,263,4,14,0,2,Machine Learning,No,4169680
89.0,76.4,63712,Female,8.81,Tier 3 - Private/State,Manipal Institute,EE,1,0,3,1,0,1,4,4,1,156,4,10,1,2,Power Systems,No,1176640
84.7,65.8,66628,Male,9.03,Tier 3 - Private/State,Manipal Institute,EE,1,0,4,1,3,2,2,3,1,156,5,13,3,2,Renewable Energy,No,1224993
86.5,65.2,9560,Male,9.79,Tier 1 - Other IIT/Top NIT,NIT Surathkal,EE,2,1,2,1,4,3,3,4,2,220,7,16,1,2,Smart Grids,Yes,3296570
94.1,69.4,9073,Female,9.24,Tier 1 - Other IIT/Top NIT,NIT Surathkal,Other,3,1,7,2,5,4,3,2,1,247,8,16,6,1,Management,No,2796829
88.6,79.3,60634,Other,9.14,Tier 3 - Private/State,Manipal Institute,ME,2,2,4,2,5,4,4,2,2,217,5,15,3,5,Thermal Engineering,No,1303750
80.9,73.6,5097,Male,8.06,Tier 1 - Other IIT/Top NIT,IIT Guwahati,CSE,2,2,7,3,2,4,2,3,2,201,6,8,8,1,Full Stack,No,3573974
86.7,84.9,26391,Female,7.89,Tier 2 - Mid Colleges,DTU Delhi,CSE,0,0,0,1,3,4,4,4,2,103,5,8,3,3,Cyber Security,Yes,2733450
80.3,74.6,18729,Male,7.55,Tier 2 - Mid Colleges,DTU Delhi,Other,1,1,3,1,1,3,3,2,2,157,6,13,5,3,Core Engineering,No,1804023
88.2,72.4,67680,Other,8.02,Tier 3 - Private/State,VIT Vellore,ME,2,3,4,3,6,3,3,3,2,198,11,10,3,4,Thermal Engineering,No,1318646
81.9,84.1,65552,Male,8.35,Tier 3 - Private/State,Manipal Institute,ECE,2,4,3,4,3,4,3,3,0,192,5,15,6,0,Embedded Systems,No,1532421
83.7,79.3,3682,Other,8.68,Tier 1 - Other IIT/Top NIT,IIT Hyderabad,ECE,0,0,2,1,1,3,3,4,0,96,4,6,0,3,VLSI Design,No,3690515
85.6,80.8,26318,Female,8.41,Tier 2 - Mid Colleges,NIT Calicut,ME,4,3,7,4,2,3,3,3,2,291,9,14,2,2,Robotics,Yes,2269001
78.2,72.3,23790,Other,9.3,Tier 2 - Mid Colleges,IIIT Bangalore,ECE,3,0,6,1,3,2,2,5,0,264,7,14,5,1,Embedded Systems,No,2355817
83.0,84.5,19481,Female,8.57,Tier 2 - Mid Colleges,DTU Delhi,EE,0,0,2,1,1,3,3,2,0,110,5,13,1,1,Renewable Energy,No,1741850
85.7,73.1,49300,Female,8.81,Tier 3 - Private/State,KIIT Bhubaneswar,CSE,1,0,4,1,0,3,4,3,1,150,6,9,1,2,Full Stack,No,1507550
88.0,96.1,12484,Other,9.55,Tier 2 - Mid Colleges,DTU Delhi,Other,1,1,5,2,3,2,3,3,1,154,7,8,2,2,Management,No,1815913
91.5,94.5,29494,Other,8.78,Tier 2 - Mid Colleges,NIT Calicut,ECE,3,2,8,3,1,1,2,2,2,239,5,14,6,3,VLSI Design,No,2457110
88.7,82.6,18776,Other,7.1,Tier 2 - Mid Colleges,IIIT Bangalore,CSE,1,0,5,1,1,3,3,1,4,153,4,11,1,3,Machine Learning,No,2495910
82.2,75.0,16365,Female,9.09,Tier 2 - Mid Colleges,DTU Delhi,ECE,3,3,5,4,2,3,2,2,3,268,6,21,3,4,VLSI Design,No,2700133
79.5,80.9,17115,Other,10.0,Tier 2 - Mid Colleges,NSUT Delhi,EE,3,2,9,3,2,2,2,4,1,208,4,16,3,2,Renewable Energy,No,1924813
92.5,72.8,130411,Other,8.61,Tier 4 - Other,Local State College,Other,3,3,5,4,5,3,4,4,5,248,5,16,2,1,Research,No,893946
84.8,76.2,88202,Male,7.48,Tier 3 - Private/State,Jadavpur University,Other,2,0,7,1,0,3,3,3,3,195,6,8,3,5,Research,Yes,1349412
88.8,77.9,24309,Male,7.44,Tier 2 - Mid Colleges,NIT Calicut,CSE,1,1,6,2,1,5,2,4,1,150,7,12,0,2,Machine Learning,No,2788203
79.9,78.0,53225,Male,10.0,Tier 3 - Private/State,PES University,ECE,5,3,9,4,3,4,3,3,4,338,6,12,3,2,IoT Development,Yes,1905363
85.8,84.9,7714,Male,7.71,Tier 1 - Other IIT/Top NIT,NIT Warangal,Other,2,3,3,3,1,2,3,2,0,188,6,9,1,0,Research,No,2585417
92.7,77.7,145743,Male,7.82,Tier 4 - Other,Local State College,ME,5,6,11,5,5,5,4,2,1,358,5,19,4,4,Thermal Engineering,No,959634
89.1,70.3,17868,Other,9.48,Tier 2 - Mid Colleges,DTU Delhi,ECE,2,3,5,4,2,3,4,2,4,194,8,13,2,2,VLSI Design,No,2788613
83.4,81.6,21078,Other,7.06,Tier 2 - Mid Colleges,NIT Rourkela,ME,1,0,5,1,0,2,3,2,0,168,11,8,3,1,Robotics,No,1639200
